anchor_p,actual_q,actual_offset,candidate_count,structural_survivor_count,structural_survivors,rule_x_survivor_count,rule_x_survivors,rule_x_true_rejected,survivor_lock_survivor_count,survivor_lock_survivors,survivor_lock_true_rejected,label_active_survivor_count,label_active_survivors,label_resolved_survivor_count,label_resolved_survivors,label_unresolved_survivor_count,label_unresolved_survivors,label_lock_true_rejected,label_lock_unique_resolved,label_lock_unique_resolved_match,lock_carrier,lock_carrier_offset,lock_carrier_d,lock_threat,lock_threat_offset,lock_threat_d,survivor_lock_carrier,survivor_lock_carrier_offset,survivor_lock_carrier_d,survivor_lock_threat,survivor_lock_threat_offset,survivor_lock_threat_d,label_lock_carrier,label_lock_carrier_offset,label_lock_carrier_d,label_lock_threat,label_lock_threat_offset,label_lock_threat_d,exact_survivor_count,exact_survivors,exact_unique_match
8693,8699,6,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",False,18,"[6, 14, 20, 26, 38, 44, 48, 54, 60, 68, 84, 86, 90, 98, 110, 114, 126, 128]",1,[6],17,"[14, 20, 26, 38, 44, 48, 54, 60, 68, 84, 86, 90, 98, 110, 114, 126, 128]",False,False,False,8694,1,32,8695,2,8,8698,5,4,,,,8698,5,4,,,,1,[6],True
8699,8707,8,34,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",1,[2],True,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",False,17,"[8, 14, 20, 32, 38, 42, 48, 54, 62, 78, 80, 84, 92, 104, 108, 120, 122]",1,[8],16,"[14, 20, 32, 38, 42, 48, 54, 62, 78, 80, 84, 92, 104, 108, 120, 122]",False,False,False,8700,1,36,8701,2,8,8705,6,4,,,,8705,6,4,,,,1,[8],True
8707,8713,6,34,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",0,[],True,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",False,17,"[6, 12, 24, 30, 34, 40, 46, 54, 70, 72, 76, 84, 96, 100, 112, 114, 124]",1,[6],16,"[12, 24, 30, 34, 40, 46, 54, 70, 72, 76, 84, 96, 100, 112, 114, 124]",False,False,False,8708,1,12,8709,2,4,8709,2,4,,,,8709,2,4,,,,1,[6],True
8713,8719,6,34,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",False,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",False,18,"[6, 18, 24, 28, 34, 40, 48, 64, 66, 70, 78, 90, 94, 106, 108, 118, 124, 126]",1,[6],17,"[18, 24, 28, 34, 40, 48, 64, 66, 70, 78, 90, 94, 106, 108, 118, 124, 126]",False,False,False,8714,1,4,,,,8714,1,4,,,,8714,1,4,,,,1,[6],True
8719,8731,12,33,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",0,[],True,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",False,18,"[12, 18, 22, 28, 34, 42, 58, 60, 64, 72, 84, 88, 100, 102, 112, 118, 120, 124]",1,[12],17,"[18, 22, 28, 34, 42, 58, 60, 64, 72, 84, 88, 100, 102, 112, 118, 120, 124]",False,False,False,8720,1,20,8721,2,16,8726,7,4,,,,8726,7,4,,,,1,[12],True
8731,8737,6,33,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",0,[],True,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",False,19,"[6, 10, 16, 22, 30, 46, 48, 52, 60, 72, 76, 88, 90, 100, 106, 108, 112, 118, 120]",1,[6],18,"[10, 16, 22, 30, 46, 48, 52, 60, 72, 76, 88, 90, 100, 106, 108, 112, 118, 120]",False,False,False,8732,1,12,8733,2,8,8735,4,4,,,,8735,4,4,,,,1,[6],True
8737,8741,4,34,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",0,[],True,2,"[4, 6]",False,1,[4],1,[4],0,[],False,True,True,8738,1,8,8739,2,6,8739,2,6,8743,6,4,8739,2,6,8743,6,4,1,[4],True
8741,8747,6,35,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",1,[2],True,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",False,20,"[6, 12, 20, 36, 38, 42, 50, 62, 66, 78, 80, 90, 96, 98, 102, 108, 110, 120, 122, 126]",1,[6],19,"[12, 20, 36, 38, 42, 50, 62, 66, 78, 80, 90, 96, 98, 102, 108, 110, 120, 122, 126]",False,False,False,8742,1,16,8743,2,4,8743,2,4,,,,8743,2,4,,,,1,[6],True
8747,8753,6,34,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",1,[2],True,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",False,19,"[6, 14, 30, 32, 36, 44, 56, 60, 72, 74, 84, 90, 92, 96, 102, 104, 114, 116, 120]",1,[6],18,"[14, 30, 32, 36, 44, 56, 60, 72, 74, 84, 90, 92, 96, 102, 104, 114, 116, 120]",False,False,False,8748,1,24,8749,2,4,8749,2,4,,,,8749,2,4,,,,1,[6],True
8753,8761,8,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",1,[6],True,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",False,19,"[8, 24, 26, 30, 38, 50, 54, 66, 68, 78, 84, 86, 90, 96, 98, 108, 110, 114, 128]",1,[8],18,"[24, 26, 30, 38, 50, 54, 66, 68, 78, 84, 86, 90, 96, 98, 108, 110, 114, 128]",False,False,False,8754,1,8,8759,6,4,8759,6,4,,,,8759,6,4,,,,1,[8],True
8761,8779,18,33,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",0,[],True,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",False,19,"[16, 18, 22, 30, 42, 46, 58, 60, 70, 76, 78, 82, 88, 90, 100, 102, 106, 120, 126]",1,[16],18,"[18, 22, 30, 42, 46, 58, 60, 70, 76, 78, 82, 88, 90, 100, 102, 106, 120, 126]",False,False,False,8762,1,8,8765,4,4,8765,4,4,,,,8765,4,4,,,,1,[18],True
8779,8783,4,33,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",0,[],True,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",False,18,"[4, 12, 24, 28, 40, 42, 52, 58, 60, 64, 70, 72, 82, 84, 88, 102, 108, 114]",1,[4],17,"[12, 24, 28, 40, 42, 52, 58, 60, 64, 70, 72, 82, 84, 88, 102, 108, 114]",False,False,False,8780,1,12,8781,2,4,8781,2,4,,,,8781,2,4,,,,1,[4],True
8783,8803,20,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",False,1,[8],1,[8],0,[],True,True,False,8784,1,30,8785,2,8,8791,8,4,,,,8785,2,8,8793,10,6,1,[20],True
8803,8807,4,34,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",0,[],True,2,"[4, 6]",False,1,[4],1,[4],0,[],False,True,True,8804,1,12,8805,2,8,8805,2,8,8809,6,4,8805,2,8,8809,6,4,1,[4],True
8807,8819,12,34,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",1,[2],True,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",False,20,"[12, 14, 24, 30, 32, 36, 42, 44, 54, 56, 60, 74, 80, 86, 102, 110, 116, 120, 122, 126]",1,[12],19,"[14, 24, 30, 32, 36, 42, 44, 54, 56, 60, 74, 80, 86, 102, 110, 116, 120, 122, 126]",False,False,False,8808,1,16,8809,2,4,8809,2,4,,,,8809,2,4,,,,1,[12],True
8819,8821,2,34,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",1,[2],False,1,[2],False,1,[2],1,[2],0,[],False,True,True,8820,1,54,8822,3,8,8820,1,54,8822,3,8,8820,1,54,8822,3,8,1,[2],True
8821,8831,10,33,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",0,[],True,5,"[6, 10, 12, 16, 18]",False,3,"[10, 16, 18]",1,[10],2,"[16, 18]",False,False,False,8822,1,8,8825,4,6,8825,4,6,8842,21,4,8825,4,6,8842,21,4,1,[10],True
8831,8837,6,35,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",1,[2],True,3,"[2, 6, 8]",False,2,"[6, 8]",1,[6],1,[8],False,False,False,8832,1,32,8833,2,6,8833,2,6,8842,11,4,8833,2,6,8842,11,4,1,[6],True
8837,8839,2,34,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",1,[2],False,1,[2],False,1,[2],1,[2],0,[],False,True,True,8838,1,12,8841,4,8,8838,1,12,8841,4,8,8838,1,12,8841,4,8,1,[2],True
8839,8849,10,33,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",0,[],True,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",False,18,"[4, 10, 12, 22, 24, 28, 42, 48, 54, 70, 78, 84, 88, 90, 94, 102, 112, 124]",1,[4],17,"[10, 12, 22, 24, 28, 42, 48, 54, 70, 78, 84, 88, 90, 94, 102, 112, 124]",False,False,False,8840,1,32,8841,2,8,8842,3,4,,,,8842,3,4,,,,1,[10],True
8849,8861,12,34,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",1,[2],True,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",False,1,[2],1,[2],0,[],True,True,False,8850,1,24,8851,2,4,8851,2,4,,,,8850,1,24,8852,3,6,1,[12],True
8861,8863,2,35,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",1,[2],False,1,[2],False,1,[2],1,[2],0,[],False,True,True,8862,1,16,8864,3,12,8862,1,16,8864,3,12,8862,1,16,8864,3,12,1,[2],True
8863,8867,4,34,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",2,"[4, 6]",False,2,"[4, 6]",False,1,[4],1,[4],0,[],False,True,True,8864,1,12,8869,6,6,8864,1,12,8869,6,6,8864,1,12,8869,6,6,1,[4],True
8867,8887,20,34,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",1,[2],True,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",False,16,"[14, 20, 26, 42, 50, 56, 60, 62, 66, 74, 84, 96, 102, 104, 110, 122]",1,[14],15,"[20, 26, 42, 50, 56, 60, 62, 66, 74, 84, 96, 102, 104, 110, 122]",False,False,False,8868,1,12,8869,2,6,8871,4,4,,,,8871,4,4,,,,1,[20],True
8887,8893,6,34,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",0,[],True,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",False,19,"[6, 22, 30, 36, 40, 42, 46, 54, 64, 76, 82, 84, 90, 102, 112, 114, 120, 124, 126]",1,[6],18,"[22, 30, 36, 40, 42, 46, 54, 64, 76, 82, 84, 90, 102, 112, 114, 120, 124, 126]",False,False,False,8888,1,16,8889,2,4,8889,2,4,,,,8889,2,4,,,,1,[6],True
8893,8923,30,34,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",False,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",False,19,"[16, 24, 30, 34, 36, 40, 48, 58, 70, 76, 78, 84, 96, 106, 108, 114, 118, 120, 124]",1,[16],18,"[24, 30, 34, 36, 40, 48, 58, 70, 76, 78, 84, 96, 106, 108, 114, 118, 120, 124]",False,False,False,8894,1,4,,,,8894,1,4,,,,8894,1,4,,,,1,[30],True
8923,8929,6,34,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",0,[],True,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",False,21,"[4, 6, 10, 18, 28, 40, 46, 48, 54, 66, 76, 78, 84, 88, 90, 94, 106, 118, 120, 124, 126]",1,[4],20,"[6, 10, 18, 28, 40, 46, 48, 54, 66, 76, 78, 84, 88, 90, 94, 106, 118, 120, 124, 126]",False,False,False,8924,1,12,8926,3,4,8926,3,4,,,,8926,3,4,,,,1,[6],True
8929,8933,4,33,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",0,[],True,1,[4],False,1,[4],1,[4],0,[],False,True,True,8930,1,16,8931,2,8,8931,2,8,8935,6,4,8931,2,8,8935,6,4,1,[4],True
8933,8941,8,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",False,19,"[8, 18, 30, 36, 38, 44, 56, 66, 68, 74, 78, 80, 84, 96, 108, 110, 114, 116, 126]",1,[8],18,"[18, 30, 36, 38, 44, 56, 66, 68, 74, 78, 80, 84, 96, 108, 110, 114, 116, 126]",False,False,False,8934,1,8,8935,2,4,8935,2,4,,,,8935,2,4,,,,1,[8],True
8941,8951,10,33,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",0,[],True,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",False,19,"[10, 22, 28, 30, 36, 48, 58, 60, 66, 70, 72, 76, 88, 100, 102, 106, 108, 118, 126]",1,[10],18,"[22, 28, 30, 36, 48, 58, 60, 66, 70, 72, 76, 88, 100, 102, 106, 108, 118, 126]",False,False,False,8942,1,8,8945,4,4,8945,4,4,,,,8945,4,4,,,,1,[10],True
8951,8963,12,35,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",1,[2],True,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",False,20,"[12, 18, 20, 26, 38, 48, 50, 56, 60, 62, 66, 78, 90, 92, 96, 98, 108, 116, 120, 122]",1,[12],19,"[18, 20, 26, 38, 48, 50, 56, 60, 62, 66, 78, 90, 92, 96, 98, 108, 116, 120, 122]",False,False,False,8952,1,16,8953,2,4,8953,2,4,,,,8953,2,4,,,,1,[12],True
8963,8969,6,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",False,21,"[6, 8, 14, 26, 36, 38, 44, 48, 50, 54, 66, 78, 80, 84, 86, 96, 104, 108, 110, 126, 128]",1,[6],20,"[8, 14, 26, 36, 38, 44, 48, 50, 54, 66, 78, 80, 84, 86, 96, 104, 108, 110, 126, 128]",False,False,False,8964,1,24,8965,2,8,8966,3,4,,,,8966,3,4,,,,1,[6],True
8969,8971,2,34,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",1,[2],False,1,[2],False,1,[2],1,[2],0,[],False,True,True,8970,1,32,8972,3,6,8970,1,32,8972,3,6,8970,1,32,8972,3,6,1,[2],True
8971,8999,28,33,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",1,[6],True,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",False,1,[6],1,[6],0,[],True,True,False,8972,1,6,8977,6,4,8977,6,4,,,,8972,1,6,8981,10,4,1,[28],True
8999,9001,2,34,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",1,[2],False,1,[2],False,1,[2],1,[2],0,[],False,True,True,9000,1,48,9002,3,8,9000,1,48,9002,3,8,9000,1,48,9002,3,8,1,[2],True
9001,9007,6,33,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",0,[],True,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",False,18,"[6, 10, 12, 16, 28, 40, 42, 46, 48, 58, 66, 70, 72, 88, 90, 102, 108, 126]",1,[6],17,"[10, 12, 16, 28, 40, 42, 46, 48, 58, 66, 70, 72, 88, 90, 102, 108, 126]",False,False,False,9002,1,8,9003,2,4,9003,2,4,,,,9003,2,4,,,,1,[6],True
9007,9011,4,34,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",2,"[4, 6]",False,2,"[4, 6]",False,2,"[4, 6]",1,[4],1,[6],False,False,False,9008,1,10,9014,7,4,9008,1,10,9014,7,4,9008,1,10,9014,7,4,1,[4],True
9011,9013,2,35,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",1,[2],False,1,[2],False,1,[2],1,[2],0,[],False,True,True,9012,1,12,9014,3,4,9012,1,12,9014,3,4,9012,1,12,9014,3,4,1,[2],True
9013,9029,16,34,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",False,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",False,17,"[4, 16, 28, 30, 34, 36, 46, 54, 58, 60, 76, 78, 90, 96, 114, 120, 124]",1,[4],16,"[16, 28, 30, 34, 36, 46, 54, 58, 60, 76, 78, 90, 96, 114, 120, 124]",False,False,False,9014,1,4,,,,9014,1,4,,,,9014,1,4,,,,1,[16],True
9029,9041,12,34,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",1,[2],True,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",False,18,"[12, 14, 18, 20, 30, 38, 42, 44, 60, 62, 74, 80, 98, 104, 108, 114, 122, 128]",1,[12],17,"[14, 18, 20, 30, 38, 42, 44, 60, 62, 74, 80, 98, 104, 108, 114, 122, 128]",False,False,False,9030,1,32,9031,2,4,9031,2,4,,,,9031,2,4,,,,1,[12],True
